post_id,date,type,caption,url,likes,comments,views,reach,saves,shares,interactions,insights_ok
17932851767506947,2022-07-22,VIDEO,"The ♌️ Leo is represented by the prideful 🦁 lion and these bold spirits have to roll up in style, in their 🔥 fired 🔥 up ",https://www.instagram.com/p/CgVQuJmLFVg/,4,0,0,6,0,0,4,True
17881453106647315,2022-07-20,IMAGE,"Lately, the Polestar 2 is has been giving Tesla a run for their money! ⁠ ⁠ Who's winning in the looks deparment? and whi",https://www.instagram.com/p/CgQHHjGFjmO/,12,5,0,8,4,0,21,True
17947528001102852,2022-07-20,VIDEO,cheapseatsau  #CheapSeatsAU,https://www.instagram.com/p/CgOQMncJEmD/,33,0,0,6,0,0,33,True
17952721738976002,2022-07-20,IMAGE,Tarnya was very impressed that we deliver all the way to the Gold Coast! She was very happy with the whole process.⁠ ⁠ C,https://www.instagram.com/p/CgN27lRu03p/,12,1,0,5,0,0,13,True
18309943252046716,2022-07-19,IMAGE,"With over 1500 quality used cars to choose from, there’s no dodgy dealers pressuring you to choose the first one you see",https://www.instagram.com/p/CgLSIZON-Wk/,13,1,0,3,0,0,14,True
17946315257094460,2022-07-15,CAROUSEL_ALBUM,Keen to head to the outback for some camping and off-roading?⁠ ⁠ Don't sleep on these excellent options for your next ad,https://www.instagram.com/p/CgDPOLcuRq9/,5,2,0,7,1,0,8,True
18100761718293382,2022-07-13,IMAGE,"Another happy delivery 😌⁠ ⁠ Reece was pre-approved for a Tesla, but decided it would hurt the wallet too much and opted ",https://www.instagram.com/p/Cf702BwuE-u/,13,3,0,6,0,0,16,True
17962211509710408,2022-07-12,IMAGE,"Say no to second-rate second-hand cars. With CARS24, you can get a quality used car delivered straight to your door. Sho",https://www.instagram.com/p/Cf5QkwxOoOy/,14,1,0,6,0,0,15,True
17973191086564433,2022-07-08,IMAGE,"Mr Bond has had many classic cars over the years, but this one was definitely one of the most iconic bond cars of all ti",https://www.instagram.com/p/CfxGuuJLeCL/,4,3,0,5,0,0,7,True
18200974057165356,2022-07-06,IMAGE,BMW vs Audi. Eternal rivals. ⁠ ⁠ Which euro hatch would you rather be sitting in?,https://www.instagram.com/p/CfsEAVXOOnB/,7,0,0,8,1,0,8,True
