post_id,date,type,caption,url,likes,comments,views,reach,saves,shares,interactions,insights_ok
18070090283021304,2025-10-16,VIDEO,"Don’t just dream it, drive it🚘✨ Find luxe cars for the best value in the UAE, only at CARS24🫶🏻 #CARS24Arabia #uae #dubai",https://www.instagram.com/reel/DP4BHZkE8bu/,14,2,2880,2730,5,5,26,True
17963814689991823,2025-10-15,VIDEO,Tag the friend who makes you wonder if you’re sitting in their car or are they sitting in yours😮‍💨🥲 #CARS24Arabia #uae #,https://www.instagram.com/reel/DP1dnpPk3mM/,41,0,4345,3672,3,17,62,True
18137335516454656,2025-10-14,VIDEO,Crucial for development in early years😌🚘🥰 #CARS24Arabia #uae #cars #cargram #dubai #carlove #arabdads #fyp,https://www.instagram.com/reel/DPy17Wkk8C8/,38,1,2234,2158,1,3,44,True
18115101619557049,2025-10-11,VIDEO,"Gorgeous, graceful and glorious🌟 BMW at its finest💎 #CARS24Arabia #uae #cars #bmw #cargram #bmwlove #fyp #carlove",https://www.instagram.com/reel/DPrE2JUE-Fc/,21,1,2330,2033,3,0,25,True
17978660831920645,2025-10-09,VIDEO,Enlighten them and then check their license😌🤣  How is V8 different from V6😮‍💨 #CARS24Arabia #uae #cars #v8 #v6 #fyp #car,https://www.instagram.com/reel/DPl-Fhmk40s/,48,2,6027,4451,5,11,66,True
18051734624642042,2025-10-06,VIDEO,Best time to invest in an EV in the UAE⚡🇦🇪 #CARS24Arabia #uae #cars #ev #electriccars #cargram #fyp #carinsurance,https://www.instagram.com/reel/DPeTZKpk-i3/,18,1,2936,2535,3,5,27,True
18384733771131717,2025-10-04,VIDEO,Did you guess it right? Tell us in the comments!🤭 #CARS24Arabia #uae #cars #guessthecar #cargram #carlove #fyp,https://www.instagram.com/reel/DPZOYzZk55R/,14,0,2400,2090,4,1,19,True
18283646446275576,2025-10-01,VIDEO,"The car even F1 drivers love, no really🤭😏 Test it yourself, only at CARS24🏎️♥️ #CARS24Arabia #uae #cars #f1 #audi #audiQ",https://www.instagram.com/reel/DPRapHLE6Zf/,24,3,2499,2093,2,9,38,True
18094723783673779,2025-09-30,VIDEO,What makes AWD different from FWD?😮‍💨🚘 #CARS24Arabia #uae #cars #awd #fwd #carmaintenance #abudhabi #fyp #cargram,https://www.instagram.com/reel/DPO3De_kyBy/,16,0,2754,2584,2,4,22,True
18092154487697751,2025-09-29,VIDEO,Arab dads and their love for these cars🤭♥️ #CARS24Arabia #uae #cars #arabdads #fyp #cargram #suv #nissan #toyota #mitsub,https://www.instagram.com/reel/DPMSgVsE-fe/,27229,146,848436,449330,2210,3647,33514,True
18042608882414193,2025-09-28,VIDEO,Did you thank your car today?,https://www.instagram.com/reel/DPI7CcrE8Jp/,7,1,187,169,0,0,8,True
18140820571384821,2025-09-28,VIDEO,"It is always ""just a car"", until it has seen more of your life with you than your dearest ones.  It listens, it waits, i",https://www.instagram.com/reel/DPIy_TfE-cZ/,23,0,2868,2369,0,1,25,True
18079776256812395,2025-09-25,VIDEO,"Well, you can't really blame it on him when its the rover playings its tricks!  #uae #rangerover #rangeroverowners #luxu",https://www.instagram.com/reel/DPB4WHIE_IF/,62,7,3855,3187,3,48,121,True
18075110084280866,2025-09-24,VIDEO,Tag that BMW and Mercedes future owner in the comments🤭😁 #CARS24Arabia #uae #cars #bmw #mercedes #dubai #fyp #cargram #u,https://www.instagram.com/reel/DO_f-cSE_zL/,68,0,3749,2937,1,31,104,True
18525552301008094,2025-09-23,VIDEO,"All the reasons why 2023 Nissan Patrol SE T2 is the best for you🚘🤩 Make it yours, at CARS24💙 #CARS24Arabia #uae #cars #n",https://www.instagram.com/reel/DO8xFDokytC/,22,0,3349,2835,3,4,29,True
18412531792114813,2025-09-23,VIDEO,Why does Audi have 4 rings in their logo?🚘🤔,https://www.instagram.com/reel/DO74-hNk_w0/,2,0,169,160,0,0,2,True
18087731881855991,2025-09-20,VIDEO,"Huawei and JAC's Maextro S800 is ready to redefine the luxury EV segment forever! 🚘💎   🎥Credit: Auto secret, AutoWorld  ",https://www.instagram.com/reel/DO1EziHExIE/,36,3,3248,2880,1,0,41,True
17933825516962778,2025-09-18,VIDEO,"GRWM, but our way🤭♥️  #CARS24Arabia #uae #cars #grwm #uaelife #dubai #cargram #fyp",https://www.instagram.com/reel/DOv68XmE7u4/,80,6,7653,5684,3,23,114,True
18071071157332971,2025-09-17,VIDEO,"The Jetour T2’s perfect for you🤭♥️ Make it yours, only at CARS24🚗💨 #CARS24Arabia #uae #cars #jetour #jetourT2 #suv #uaec",https://www.instagram.com/reel/DOtU2Ldk6Dd/,30,0,3937,3345,0,18,49,True
17861973315415980,2025-09-15,IMAGE,Because some memories deserve more than just portrait mode😉🚘 #CARS24arabia #iPhone17promax #uae #cars #fyp,https://www.instagram.com/p/DOnxL4BE6lQ/,13,2,13842,1779,1,1,18,True
17994100652683595,2025-09-13,VIDEO,Buying a car better or renting one in Dubai?🚘🤔 #CARS24Arabia #uae #cars #fyp #buycar #rentcar #dubai #abudhabi #cargram ,https://www.instagram.com/reel/DOjCeOjkwQe/,16,0,2261,1946,2,2,20,True
18046880366325417,2025-09-11,VIDEO,Because special missions call for special measures.  Parking maestro bros assemble in the comments.   #parkingfail #park,https://www.instagram.com/reel/DOd1gXqk8wq/,87,9,7071,5226,5,18,120,True
18067963343465408,2025-09-10,CAROUSEL_ALBUM,Your car needs post summer care🥰 Save up by taking care of a few small things🚘⚒️ #CARS24Arabia #uae #cars #carmaintenanc,https://www.instagram.com/p/DObT8myk56o/,6,0,12922,1046,5,1,12,True
18376231342181265,2025-09-08,VIDEO,"You're not getting a fine, all you gotta do is follow the rules😎  #CARS24Arabia #uae #cars #uaeroads #uaefines #fyp #dub",https://www.instagram.com/reel/DOWNdEgEydV/,115,1,11532,8028,17,40,174,True
17895617556164109,2025-09-06,VIDEO,How many tries did it take you?🤭 #Cars24Arabia #uae #cars #fyp #trending #lexus #dubai #sharjah #explore,https://www.instagram.com/reel/DOQ-ChJk-Z3/,10,3,2157,1749,1,2,16,True
18053550461439047,2025-09-04,VIDEO,"Back-to-School Sale is live now!🚗🌟 Upgrade to a premium car that fits your style, kids, bags and everything else🤭 Book a",https://www.instagram.com/reel/DOL3yJck7Er/,23,0,2704,2316,3,1,27,True
18155039353378386,2025-09-03,VIDEO,How to tell if your odometer has been tampered with?😰🤔  #CARS24Arabia #uae #cars #carmaintenance #usedcars #carodometer ,https://www.instagram.com/reel/DOJTk4JE5ZJ/,17,0,2680,2354,0,3,20,True
17855544099510771,2025-09-02,VIDEO,"If wrong time, wrong place was an award, Sharjah residents working in Dubai would win it😆😂  #CARS24Arabia #uae #cars #du",https://www.instagram.com/reel/DOGugj7E--P/,32,0,5440,4127,2,9,43,True
18341415802166219,2025-09-01,CAROUSEL_ALBUM,Make the most out of your AC settings in the UAE heat😎🌞 #CARS24Arabia #uae #cars #uaesummers #carairconditioning #fyp #c,https://www.instagram.com/p/DOEHoCsk6iz/,13,3,11917,1253,5,14,35,True
18089669566773358,2025-08-28,VIDEO,"""Dad, you said we're getting an upgrade🥲"" #CARS24Arabia #uae #cars #carupgrade #firstcar #fyp #dubai #dubailife",https://www.instagram.com/reel/DN52EFSE13p/,96,3,5864,4243,8,50,159,True
17963977079949754,2025-08-26,VIDEO,Save this for the next time you head out for your car servicing! 🛞🚙  #uae #cars24arabia #dubai #cars #carservices #carti,https://www.instagram.com/reel/DN0oOnT5gJo/,16,1,2330,1917,2,3,22,True
17953589763004039,2025-08-25,VIDEO,How far can the love for cars take us? Guess we'll know in the comments!  #carlovers #carsofinstagram #uae #cars24arabia,https://www.instagram.com/reel/DNyCkhF5sQ2/,11,3,2241,1910,1,5,20,True
18142987798416492,2025-08-23,VIDEO,"You have a car? We have a deal. 🚙 From the offer to the payment, everything sorted before you know!   #uae #cars24arabia",https://www.instagram.com/reel/DNs8mtWZnfQ/,9,1,1782,1487,6,1,17,True
17905864716218925,2025-08-21,VIDEO,Get rid of 4 black points for FREE🥳 A simple pledge to drive safely and actually living up to it is all you gotta do🚗🫶🏻 ,https://www.instagram.com/reel/DNnzVmeTYmx/,13,0,2581,2124,5,18,36,True
18039510320401817,2025-08-20,CAROUSEL_ALBUM,Your companion on the drives you loved and the days you didn't want to be alone💙 Tell us about your first car in the com,https://www.instagram.com/p/DNlPD4CTmJT/,14,0,11809,901,1,11,26,True
18071389832028332,2025-08-19,VIDEO,AI agrees😎 Helping people find their dream cars is our dream come true😊 We're super proud to be delivering smiles with e,https://www.instagram.com/reel/DNip7hATRs7/,10,0,1732,1355,0,2,12,True
18135820234431753,2025-08-18,VIDEO,We’ve got a perfect match on wheels for your vibe🚘✨ 1000+ options for you to fall in love with!💙 Explore our  range of p,https://www.instagram.com/reel/DNgGyauz6G_/,13,0,1865,1571,4,3,20,True
17862986085448868,2025-08-16,VIDEO,"Love the car with your heart, pay with 🫘 Or just come to us for the lowest prices and highest quality in cars and servic",https://www.instagram.com/reel/DNa7Cfwz1LN/,44,3,6372,4560,3,18,68,True
18070512451884367,2025-08-14,VIDEO,"If German cars are your thing, we've got you covered😎🚘 #CARS24Arabia #uae #cars #bmw #fyp #germancars #bmwlove #bmwuae #",https://www.instagram.com/reel/DNVxiP2TxQF/,10,0,1690,1541,0,2,12,True
18016213391583386,2025-08-13,VIDEO,Dubai plates say more about you than your Instagram bio👀 Tell us about the craziest plate you’ve seen in the comments🤳 #,https://www.instagram.com/reel/DNTSI6MJID_/,44,0,3247,2460,3,1,48,True
